cityTitle,storeTitle,title,activityTimeRange,cacheAmount,terminalEnabled,admin4Name_en,admin4Name_ua,admin4Pcode,admin3Name_en,admin3Name_ua,admin3Pcode,admin2Name_en,admin2Name_ua,admin2Pcode,admin1Name_en,admin1Name_ua,admin1Pcode
Кривий Ріг,"вул. Героїв АТО, 30а","Кривий Ріг, вул. Героїв АТО, 30а",з 08:00 до 22:00,6000,True,Kryvyi Rih,Кривий Ріг,UA1206017001,Kryvorizka,Криворізька,UA1206017,Kryvorizkyi,Криворізький,UA1206,Dnipropetrovska,Дніпропетровська,UA12
Кривий Ріг,"вул. Лермонтова, 37","Кривий Ріг, вул. Лермонтова, 37",з 08:00 до 22:00,6000,True,Kryvyi Rih,Кривий Ріг,UA1206017001,Kryvorizka,Криворізька,UA1206017,Kryvorizkyi,Криворізький,UA1206,Dnipropetrovska,Дніпропетровська,UA12
Кропивницький,"вул. Велика Перспективна, 53","Кропивницький, вул. Велика Перспективна, 53",з 08:00 до 22:00,6000,True,Kropyvnytskyi,Кропивницький,UA3504021001,Kropyvnytskyi,Кропивницька,UA3504021,Kropyvnytskyi,Кропивницький,UA3504,Kirovohradska,Кіровоградська,UA35
Кропивницький,"вул. Соборна, 22Б","Кропивницький, вул. Соборна, 22Б",з 08:00 до 22:00,6000,True,Kropyvnytskyi,Кропивницький,UA3504021001,Kropyvnytskyi,Кропивницька,UA3504021,Kropyvnytskyi,Кропивницький,UA3504,Kirovohradska,Кіровоградська,UA35
Лиманка,"вул. Жемчужна, 5","Лиманка, вул. Жемчужна, 5",з 08:00 до 22:00,6000,True,Lymanka,Лиманка,UA5110029003,Tairovska,Таїровська,UA5110029,Odeskyi,Одеський,UA5110,Odeska,Одеська,UA51
Лісники,"вул. Ватутіна, 170","Лісники, вул. Ватутіна, 170",з 08:00 до 22:00,6000,True,Lisnyky,Лісники,UA3212017006,Feodosiivska,Феодосіївська,UA3212017,Obukhivskyi,Обухівський,UA3212,Kyivska,Київська,UA32
Луцьк,"просп. Волі, 1","Луцьк, просп. Волі, 1",з 08:00 до 22:00,6000,True,Lutsk,Луцьк,UA0708017001,Lutska,Луцька,UA0708017,Lutskyi,Луцький,UA0708,Volynska,Волинська,UA07
Луцьк,"просп. Грушевського, 2","Луцьк, просп. Грушевського, 2",з 08:00 до 23:00,6000,True,Lutsk,Луцьк,UA0708017001,Lutska,Луцька,UA0708017,Lutskyi,Луцький,UA0708,Volynska,Волинська,UA07
Луцьк,"майд. Київський майдан, 11","Луцьк, майд. Київський майдан, 11",з 08:00 до 23:00,6000,True,Lutsk,Луцьк,UA0708017001,Lutska,Луцька,UA0708017,Lutskyi,Луцький,UA0708,Volynska,Волинська,UA07
Луцьк,"вул. Кравчука, 23","Луцьк, вул. Кравчука, 23",з 08:00 до 22:00,6000,True,Lutsk,Луцьк,UA0708017001,Lutska,Луцька,UA0708017,Lutskyi,Луцький,UA0708,Volynska,Волинська,UA07
Луцьк,"вул. Рівненська, 89","Луцьк, вул. Рівненська, 89",з 08:00 до 22:00,6000,True,Lutsk,Луцьк,UA0708017001,Lutska,Луцька,UA0708017,Lutskyi,Луцький,UA0708,Volynska,Волинська,UA07
Львів,"вул. Стрийська, 45","Львів, вул. Стрийська, 45",з 08:00 до 23:00,6000,True,Lviv,Львів,UA1206025018,Novopilska,Новопільська,UA1206025,Kryvorizkyi,Криворізький,UA1206,Dnipropetrovska,Дніпропетровська,UA12
Малин,"вул. Грушевського Михайла, 43","Малин, вул. Грушевського Михайла, 43",з 08:00 до 22:00,6000,True,Malyn,Малин,UA1806013001,Malynska,Малинська,UA1806013,Korostenskyi,Коростенський,UA1806,Zhytomyrska,Житомирська,UA18
Миргород,"вул. Гоголя Миколи, 98/6","Миргород, вул. Гоголя Миколи, 98/6",з 08:00 до 22:00,6000,True,Myrhorod,Миргород,UA5306023001,Myrhorodska,Миргородська,UA5306023,Myrhorodskyi,Миргородський,UA5306,Poltavska,Полтавська,UA53
Мукачево,"вул. Федорова Івана, 6","Мукачево, вул. Федорова Івана, 6",з 08:00 до 22:00,6000,True,Mukachevo,Мукачево,UA2104015001,Mukachivska,Мукачівська,UA2104015,Mukachivskyi,Мукачівський,UA2104,Zakarpatska,Закарпатська,UA21
Нетішин,"вул. Лісова, 1Б","Нетішин, вул. Лісова, 1Б",з 08:00 до 22:00,6000,True,Netishyn,Нетішин,UA6806017001,Netishynska,Нетішинська,UA6806017,Shepetivskyi,Шепетівський,UA6806,Khmelnytska,Хмельницька,UA68
Ніжин,"вул. Незалежності, 36/1","Ніжин, вул. Незалежності, 36/1",з 07:30 до 22:00,6000,True,Nizhyn,Ніжин,UA7404025001,Nizhynska,Ніжинська,UA7404025,Nizhynskyi,Ніжинський,UA7404,Chernihivska,Чернігівська,UA74
Новий Розділ,"вул. Шевченка, 30А","Новий Розділ, вул. Шевченка, 30А",з 08:00 до 22:00,6000,True,Novyi Rozdil,Новий Розділ,UA4610015001,Novorozdilska,Новороздільська,UA4610015,Stryiskyi,Стрийський,UA4610,Lvivska,Львівська,UA46
Овідіополь,"вул. Шевченка, 228","Овідіополь, вул. Шевченка, 228",з 07:00 до 22:00,6000,True,Ovidiopol,Овідіополь,UA5110025001,Ovidiopolska,Овідіопольська,UA5110025,Odeskyi,Одеський,UA5110,Odeska,Одеська,UA51
Одеса,"вул. Бочарова, 13а","Одеса, вул. Бочарова, 13а",зачинено,0,False,Odesa,Одеса,UA5110027001,Odeska,Одеська,UA5110027,Odeskyi,Одеський,UA5110,Odeska,Одеська,UA51
Одеса,"вул. Бочарова, 44","Одеса, вул. Бочарова, 44",з 08:00 до 22:00,6000,True,Odesa,Одеса,UA5110027001,Odeska,Одеська,UA5110027,Odeskyi,Одеський,UA5110,Odeska,Одеська,UA51
Одеса,"вул. Вільямса Академіка, 75","Одеса, вул. Вільямса Академіка, 75",з 07:00 до 22:00,6000,True,Odesa,Одеса,UA5110027001,Odeska,Одеська,UA5110027,Odeskyi,Одеський,UA5110,Odeska,Одеська,UA51
Одеса,"вул. Генуезька, 24б","Одеса, вул. Генуезька, 24б",з 08:00 до 22:00,6000,True,Odesa,Одеса,UA5110027001,Odeska,Одеська,UA5110027,Odeskyi,Одеський,UA5110,Odeska,Одеська,UA51
Одеса,"вул. Генуезька, 5","Одеса, вул. Генуезька, 5",з 08:00 до 22:00,6000,True,Odesa,Одеса,UA5110027001,Odeska,Одеська,UA5110027,Odeskyi,Одеський,UA5110,Odeska,Одеська,UA51
Одеса,"вул. Героїв Крут, 17/1","Одеса, вул. Героїв Крут, 17/1",з 08:00 до 22:00,6000,True,Odesa,Одеса,UA5110027001,Odeska,Одеська,UA5110027,Odeskyi,Одеський,UA5110,Odeska,Одеська,UA51
Одеса,"вул. Героїв Оборони Одеси, 98б","Одеса, вул. Героїв Оборони Одеси, 98б",з 07:00 до 22:00,6000,True,Odesa,Одеса,UA5110027001,Odeska,Одеська,UA5110027,Odeskyi,Одеський,UA5110,Odeska,Одеська,UA51
Одеса,"вул. Довженка Олександра, 4","Одеса, вул. Довженка Олександра, 4",з 08:00 до 22:00,6000,True,Odesa,Одеса,UA5110027001,Odeska,Одеська,UA5110027,Odeskyi,Одеський,UA5110,Odeska,Одеська,UA51
Одеса,"вул. Єврейська, 50/1","Одеса, вул. Єврейська, 50/1",з 08:00 до 22:00,6000,True,Odesa,Одеса,UA5110027001,Odeska,Одеська,UA5110027,Odeskyi,Одеський,UA5110,Odeska,Одеська,UA51
Одеса,"вул. Катерининська, 27/1","Одеса, вул. Катерининська, 27/1",з 08:00 до 22:00,6000,True,Odesa,Одеса,UA5110027001,Odeska,Одеська,UA5110027,Odeskyi,Одеський,UA5110,Odeska,Одеська,UA51
Одеса,"вул. Корольова, 44","Одеса, вул. Корольова, 44",з 07:00 до 22:00,6000,True,Odesa,Одеса,UA5110027001,Odeska,Одеська,UA5110027,Odeskyi,Одеський,UA5110,Odeska,Одеська,UA51
Одеса,"вул. Кримська, 71","Одеса, вул. Кримська, 71",з 08:00 до 22:00,6000,True,Odesa,Одеса,UA5110027001,Odeska,Одеська,UA5110027,Odeskyi,Одеський,UA5110,Odeska,Одеська,UA51
Одеса,"дорога Люстдорфська, 54","Одеса, дорога Люстдорфська, 54",з 08:00 до 22:00,6000,True,Odesa,Одеса,UA5110027001,Odeska,Одеська,UA5110027,Odeskyi,Одеський,UA5110,Odeska,Одеська,UA51
Одеса,"вул. Малиновського, 33","Одеса, вул. Малиновського, 33",з 08:00 до 22:00,6000,True,Odesa,Одеса,UA5110027001,Odeska,Одеська,UA5110027,Odeskyi,Одеський,UA5110,Odeska,Одеська,UA51
Одеса,"просп. Небесної Сотні, 14","Одеса, просп. Небесної Сотні, 14",з 07:00 до 22:00,6000,True,Odesa,Одеса,UA5110027001,Odeska,Одеська,UA5110027,Odeskyi,Одеський,UA5110,Odeska,Одеська,UA51
Одеса,"просп. Небесної Сотні, 2","Одеса, просп. Небесної Сотні, 2",з 09:00 до 22:00,6000,True,Odesa,Одеса,UA5110027001,Odeska,Одеська,UA5110027,Odeskyi,Одеський,UA5110,Odeska,Одеська,UA51
Одеса,"просп. Небесної Сотні, 5а","Одеса, просп. Небесної Сотні, 5а",з 08:00 до 22:00,6000,True,Odesa,Одеса,UA5110027001,Odeska,Одеська,UA5110027,Odeskyi,Одеський,UA5110,Odeska,Одеська,UA51
Одеса,"вул. Новощепний Ряд, 2","Одеса, вул. Новощепний Ряд, 2",з 08:00 до 21:00,6000,True,Odesa,Одеса,UA5110027001,Odeska,Одеська,UA5110027,Odeskyi,Одеський,UA5110,Odeska,Одеська,UA51
Одеса,"вул. Палія Семена, 125 Б","Одеса, вул. Палія Семена, 125 Б",з 07:30 до 22:00,6000,True,Odesa,Одеса,UA5110027001,Odeska,Одеська,UA5110027,Odeskyi,Одеський,UA5110,Odeska,Одеська,UA51
Одеса,"вул. Палія Семена, 72","Одеса, вул. Палія Семена, 72",з 08:00 до 22:00,6000,True,Odesa,Одеса,UA5110027001,Odeska,Одеська,UA5110027,Odeskyi,Одеський,UA5110,Odeska,Одеська,UA51
Одеса,"вул. Палія Семена, 93а","Одеса, вул. Палія Семена, 93а",з 07:30 до 22:00,6000,True,Odesa,Одеса,UA5110027001,Odeska,Одеська,UA5110027,Odeskyi,Одеський,UA5110,Odeska,Одеська,UA51
Одеса,"вул. Петрова Генерала, 51","Одеса, вул. Петрова Генерала, 51",з 07:30 до 22:00,6000,True,Odesa,Одеса,UA5110027001,Odeska,Одеська,UA5110027,Odeskyi,Одеський,UA5110,Odeska,Одеська,UA51
Одеса,"пров. Семафорний, 4","Одеса, пров. Семафорний, 4",з 08:00 до 22:00,6000,True,Odesa,Одеса,UA5110027001,Odeska,Одеська,UA5110027,Odeskyi,Одеський,UA5110,Odeska,Одеська,UA51
Одеса,"вул. Філатова Академіка, 1","Одеса, вул. Філатова Академіка, 1",з 07:00 до 22:00,6000,True,Odesa,Одеса,UA5110027001,Odeska,Одеська,UA5110027,Odeskyi,Одеський,UA5110,Odeska,Одеська,UA51
Одеса,"вул. Фонтанська дорога, 39","Одеса, вул. Фонтанська дорога, 39",з 08:00 до 22:00,6000,True,Odesa,Одеса,UA5110027001,Odeska,Одеська,UA5110027,Odeskyi,Одеський,UA5110,Odeska,Одеська,UA51
Одеса,"вул. Фонтанська дорога, 58","Одеса, вул. Фонтанська дорога, 58",з 08:00 до 21:30,6000,True,Odesa,Одеса,UA5110027001,Odeska,Одеська,UA5110027,Odeskyi,Одеський,UA5110,Odeska,Одеська,UA51
Одеса,"бул. Французький, 16","Одеса, бул. Французький, 16",з 08:00 до 22:00,6000,True,Odesa,Одеса,UA5110027001,Odeska,Одеська,UA5110027,Odeskyi,Одеський,UA5110,Odeska,Одеська,UA51
Одеса,"вул. Черняховського, 1","Одеса, вул. Черняховського, 1",з 08:00 до 22:00,6000,True,Odesa,Одеса,UA5110027001,Odeska,Одеська,UA5110027,Odeskyi,Одеський,UA5110,Odeska,Одеська,UA51
Павлоград,"вул. Горького, 166","Павлоград, вул. Горького, 166",з 08:00 до 21:30,6000,True,Pavlohrad,Павлоград,UA1212007001,Pavlohradska,Павлоградська,UA1212007,Pavlohradskyi,Павлоградський,UA1212,Dnipropetrovska,Дніпропетровська,UA12
Погреби,"вул. Погребський шлях, 19","Погреби, вул. Погребський шлях, 19",з 08:00 до 22:00,6000,True,Pohreby,Погреби,UA3206009004,Zazymska,Зазимська,UA3206009,Brovarskyi,Броварський,UA3206,Kyivska,Київська,UA32
Рівне,"вул. Бачинського Сергія, 5","Рівне, вул. Бачинського Сергія, 5",з 08:00 до 22:00,6000,True,Rivne,Рівне,UA0112061001,Rivnivska,Рівнівська,UA0112061,Kurmanskyi,Курманський,UA0112,Avtonomna Respublika Krym,Автономна Республіка Крим,UA01
Самбір,"вул. Валова, 24/1","Самбір, вул. Валова, 24/1",з 08:00 до 22:00,6000,True,Sambir,Самбір,UA4608013001,Sambirska,Самбірська,UA4608013,Sambirskyi,Самбірський,UA4608,Lvivska,Львівська,UA46
Славутич,"пл. Привокзальна, 5","Славутич, пл. Привокзальна, 5",з 07:30 до 22:00,6000,True,Slavutych,Славутич,UA3210013001,Slavutytska,Славутицька,UA3210013,Vyshhorodskyi,Вишгородський,UA3210,Kyivska,Київська,UA32
Софіївська Борщагівка,"просп. Героїв Небесної Сотні, 24/83","Софіївська Борщагівка, просп. Героїв Небесної Сотні, 24/83",з 08:00 до 22:00,6000,True,Sofiivska Borshchahivka,Софіївська Борщагівка,UA3208005002,Borshchahivska,Борщагівська,UA3208005,Buchanskyi,Бучанський,UA3208,Kyivska,Київська,UA32
Софіївська Борщагівка,"вул. Київська, 1/102","Софіївська Борщагівка, вул. Київська, 1/102",з 08:00 до 22:00,6000,True,Sofiivska Borshchahivka,Софіївська Борщагівка,UA3208005002,Borshchahivska,Борщагівська,UA3208005,Buchanskyi,Бучанський,UA3208,Kyivska,Київська,UA32
Старі Петрівці,"вул. Святослава Князя, 167а","Старі Петрівці, вул. Святослава Князя, 167а",з 08:00 до 22:00,6000,True,Stari Petrivtsi,Старі Петрівці,UA3210007004,Petrivska,Петрівська,UA3210007,Vyshhorodskyi,Вишгородський,UA3210,Kyivska,Київська,UA32
Стоянка,"вул. Київська, 10","Стоянка, вул. Київська, 10",з 05:00 до 23:00,6000,True,Stoianka,Стоянка,UA3208001009,Bilohorodska,Білогородська,UA3208001,Buchanskyi,Бучанський,UA3208,Kyivska,Київська,UA32
Стрий,"вул. Хмельницького Богдана, 16","Стрий, вул. Хмельницького Богдана, 16",з 08:00 до 22:00,6000,True,Stryi,Стрий,UA4610023001,Stryiska,Стрийська,UA4610023,Stryiskyi,Стрийський,UA4610,Lvivska,Львівська,UA46
Суми,"просп. Лушпи Михайла, 4/1","Суми, просп. Лушпи Михайла, 4/1",з 08:00 до 21:30,6000,True,Sumy,Суми,UA5908027001,Sumska,Сумська,UA5908027,Sumskyi,Сумський,UA5908,Sumska,Сумська,UA59
Суми,"вул. Харківська, 2/2","Суми, вул. Харківська, 2/2",з 07:30 до 21:30,6000,True,Sumy,Суми,UA5908027001,Sumska,Сумська,UA5908027,Sumskyi,Сумський,UA5908,Sumska,Сумська,UA59
Теплодар,"вул. Піонерська, 1","Теплодар, вул. Піонерська, 1",з 08:00 до 22:00,6000,True,Teplodar,Теплодар,UA5110031001,Teplodarska,Теплодарська,UA5110031,Odeskyi,Одеський,UA5110,Odeska,Одеська,UA51
Тернопіль,"вул. 15 Квітня, 5а","Тернопіль, вул. 15 Квітня, 5а",з 08:00 до 22:00,6000,True,Ternopil,Тернопіль,UA6104049001,Ternopilska,Тернопільська,UA6104049,Ternopilskyi,Тернопільський,UA6104,Ternopilska,Тернопільська,UA61
Тернопіль,"вул. Живова, 15а","Тернопіль, вул. Живова, 15а",з 08:00 до 22:00,6000,True,Ternopil,Тернопіль,UA6104049001,Ternopilska,Тернопільська,UA6104049,Ternopilskyi,Тернопільський,UA6104,Ternopilska,Тернопільська,UA61
Тернопіль,"вул. Кривоноса Максима, 2б","Тернопіль, вул. Кривоноса Максима, 2б",з 08:00 до 22:00,6000,True,Ternopil,Тернопіль,UA6104049001,Ternopilska,Тернопільська,UA6104049,Ternopilskyi,Тернопільський,UA6104,Ternopilska,Тернопільська,UA61
Тернопіль,"бул. Петлюри, 2б","Тернопіль, бул. Петлюри, 2б",з 08:00 до 22:00,6000,True,Ternopil,Тернопіль,UA6104049001,Ternopilska,Тернопільська,UA6104049,Ternopilskyi,Тернопільський,UA6104,Ternopilska,Тернопільська,UA61
Тернопіль,"вул. Текстильна, 28ч","Тернопіль, вул. Текстильна, 28ч",з 08:00 до 22:00,6000,True,Ternopil,Тернопіль,UA6104049001,Ternopilska,Тернопільська,UA6104049,Ternopilskyi,Тернопільський,UA6104,Ternopilska,Тернопільська,UA61
Трускавець,"вул. Суховоля, 54А","Трускавець, вул. Суховоля, 54А",з 08:00 до 21:00,6000,True,Truskavets,Трускавець,UA4602009001,Truskavetska,Трускавецька,UA4602009,Drohobytskyi,Дрогобицький,UA4602,Lvivska,Львівська,UA46
Ужгород,"вул. Капушанська, 150","Ужгород, вул. Капушанська, 150",з 08:00 до 22:00,6000,True,Uzhhorod,Ужгород,UA2110023001,Uzhhorodska,Ужгородська,UA2110023,Uzhhorodskyi,Ужгородський,UA2110,Zakarpatska,Закарпатська,UA21
Ужгород,"вул. Минайська, 16","Ужгород, вул. Минайська, 16",з 08:00 до 23:00,0,True,Uzhhorod,Ужгород,UA2110023001,Uzhhorodska,Ужгородська,UA2110023,Uzhhorodskyi,Ужгородський,UA2110,Zakarpatska,Закарпатська,UA21
Ужгород,"пл. Поштова, 4","Ужгород, пл. Поштова, 4",з 08:00 до 23:00,6000,True,Uzhhorod,Ужгород,UA2110023001,Uzhhorodska,Ужгородська,UA2110023,Uzhhorodskyi,Ужгородський,UA2110,Zakarpatska,Закарпатська,UA21
Ужгород,"вул. Свободи Генерала, 9б","Ужгород, вул. Свободи Генерала, 9б",з 08:00 до 22:00,6000,True,Uzhhorod,Ужгород,UA2110023001,Uzhhorodska,Ужгородська,UA2110023,Uzhhorodskyi,Ужгородський,UA2110,Zakarpatska,Закарпатська,UA21
Умань,"вул. Велика Фонтанна, 31А","Умань, вул. Велика Фонтанна, 31А",з 07:30 до 22:00,6000,True,Uman,Умань,UA7106021001,Umanska,Уманська,UA7106021,Umanskyi,Уманський,UA7106,Cherkaska,Черкаська,UA71
Фастів,"вул. Соборна, 42","Фастів, вул. Соборна, 42",з 08:00 до 22:00,6000,True,Fastiv,Фастів,UA3214015001,Fastivska,Фастівська,UA3214015,Fastivskyi,Фастівський,UA3214,Kyivska,Київська,UA32
Фастів,"вул. Ступака Івана, 4","Фастів, вул. Ступака Івана, 4",з 08:00 до 22:00,6000,True,Fastiv,Фастів,UA3214015001,Fastivska,Фастівська,UA3214015,Fastivskyi,Фастівський,UA3214,Kyivska,Київська,UA32
Харків,"просп. Гагаріна Юрія, 167/1","Харків, просп. Гагаріна Юрія, 167/1",з 08:00 до 21:00,6000,True,Kharkiv,Харків,UA6312027001,Kharkivska,Харківська,UA6312027,Kharkivskyi,Харківський,UA6312,Kharkivska,Харківська,UA63
Харків,"вул. Гвардійців-Широнінців, 42","Харків, вул. Гвардійців-Широнінців, 42",з 08:00 до 21:00,6000,True,Kharkiv,Харків,UA6312027001,Kharkivska,Харківська,UA6312027,Kharkivskyi,Харківський,UA6312,Kharkivska,Харківська,UA63
Харків,"вул. Космічна, 23а","Харків, вул. Космічна, 23а",з 07:30 до 21:00,6000,True,Kharkiv,Харків,UA6312027001,Kharkivska,Харківська,UA6312027,Kharkivskyi,Харківський,UA6312,Kharkivska,Харківська,UA63
Харків,"просп. Московський, 256","Харків, просп. Московський, 256",з 08:00 до 21:00,6000,True,Kharkiv,Харків,UA6312027001,Kharkivska,Харківська,UA6312027,Kharkivskyi,Харківський,UA6312,Kharkivska,Харківська,UA63
Харків,"вул. Павлова Академіка, 44б","Харків, вул. Павлова Академіка, 44б",з 08:00 до 21:00,6000,True,Kharkiv,Харків,UA6312027001,Kharkivska,Харківська,UA6312027,Kharkivskyi,Харківський,UA6312,Kharkivska,Харківська,UA63
Харків,"вул. Пушкінська, 2А","Харків, вул. Пушкінська, 2А",з 08:00 до 21:00,6000,True,Kharkiv,Харків,UA6312027001,Kharkivska,Харківська,UA6312027,Kharkivskyi,Харківський,UA6312,Kharkivska,Харківська,UA63
Харків,"просп. Свободи Людвіга, 30","Харків, просп. Свободи Людвіга, 30",з 08:00 до 21:00,6000,True,Kharkiv,Харків,UA6312027001,Kharkivska,Харківська,UA6312027,Kharkivskyi,Харківський,UA6312,Kharkivska,Харківська,UA63
Харків,"просп. Тракторобудівників, 108","Харків, просп. Тракторобудівників, 108",з 08:00 до 21:00,6000,True,Kharkiv,Харків,UA6312027001,Kharkivska,Харківська,UA6312027,Kharkivskyi,Харківський,UA6312,Kharkivska,Харківська,UA63
Харків,"просп. Тракторобудівників, 59/56","Харків, просп. Тракторобудівників, 59/56",з 08:00 до 21:00,6000,True,Kharkiv,Харків,UA6312027001,Kharkivska,Харківська,UA6312027,Kharkivskyi,Харківський,UA6312,Kharkivska,Харківська,UA63
Харків,"вул. Яроша Отакара, 18д","Харків, вул. Яроша Отакара, 18д",з 08:00 до 21:00,6000,True,Kharkiv,Харків,UA6312027001,Kharkivska,Харківська,UA6312027,Kharkivskyi,Харківський,UA6312,Kharkivska,Харківська,UA63
Херсон,"вул. Будівельників, 27а","Херсон, вул. Будівельників, 27а",з 09:00 до 18:00,6000,True,Kherson,Херсон,UA6510015001,Khersonska,Херсонська,UA6510015,Khersonskyi,Херсонський,UA6510,Khersonska,Херсонська,UA65
Херсон,"просп. Ушакова, 49","Херсон, просп. Ушакова, 49",з 09:00 до 18:00,6000,True,Kherson,Херсон,UA6510015001,Khersonska,Херсонська,UA6510015,Khersonskyi,Херсонський,UA6510,Khersonska,Херсонська,UA65
Хмільник,"просп. Свободи, 1","Хмільник, просп. Свободи, 1",з 07:30 до 22:00,6000,True,Khmilnyk,Хмільник,UA0512017001,Khmilnytska,Хмільницька,UA0512017,Khmilnytskyi,Хмільницький,UA0512,Vinnytska,Вінницька,UA05
Червоноград,"вул. Героїв Майдану, 10","Червоноград, вул. Героїв Майдану, 10",з 08:00 до 22:00,6000,True,Chervonohrad,Червоноград,UA4612013001,Chervonohradska,Червоноградська,UA4612013,Chervonohradskyi,Червоноградський,UA4612,Lvivska,Львівська,UA46
Чернігів,"вул. 77-ї Гвардійської Дивізії, 1","Чернігів, вул. 77-ї Гвардійської Дивізії, 1",з 08:00 до 22:00,6000,True,Chernihiv,Чернігів,UA7410039001,Chernihivska,Чернігівська,UA7410039,Chernihivskyi,Чернігівський,UA7410,Chernihivska,Чернігівська,UA74
Чернігів,"вул. Захисників України, 9","Чернігів, вул. Захисників України, 9",з 07:30 до 22:00,6000,True,Chernihiv,Чернігів,UA7410039001,Chernihivska,Чернігівська,UA7410039,Chernihivskyi,Чернігівський,UA7410,Chernihivska,Чернігівська,UA74
Чернігів,"просп. Миру, 49","Чернігів, просп. Миру, 49",з 08:00 до 22:00,6000,True,Chernihiv,Чернігів,UA7410039001,Chernihivska,Чернігівська,UA7410039,Chernihivskyi,Чернігівський,UA7410,Chernihivska,Чернігівська,UA74
Чернігів,"вул. Музична, 1","Чернігів, вул. Музична, 1",з 08:00 до 22:00,6000,True,Chernihiv,Чернігів,UA7410039001,Chernihivska,Чернігівська,UA7410039,Chernihivskyi,Чернігівський,UA7410,Chernihivska,Чернігівська,UA74
Южноукраїнськ,"просп. Незалежності, 35","Южноукраїнськ, просп. Незалежності, 35",з 07:00 до 23:00,6000,True,Yuzhnoukrainsk,Южноукраїнськ,UA4804025001,Yuzhnoukrainska,Южноукраїнська,UA4804025,Voznesenskyi,Вознесенський,UA4804,Mykolaivska,Миколаївська,UA48
